Date,Economic Center,Fruit,Average Price (LKR/kg),Quantity Exposed (metric tons)
2024-04-23,Pettah,Pineapple,86.15,5.0
2024-04-23,Meegoda,TJC mango,134.46,7.0
2024-04-23,Meegoda,Banana,64.22,18.0
2024-04-23,Meegoda,Pineapple,78.37,3.0
2024-04-23,Narahenpita,TJC mango,135.97,4.5
2024-04-23,Narahenpita,Banana,64.11,15.6
2024-04-23,Narahenpita,Pineapple,65.57,3.6
2024-04-23,Embilipitiya,TJC mango,116.87,8.5
2024-04-23,Embilipitiya,Banana,66.61,15.4
2024-04-23,Embilipitiya,Pineapple,61.69,3.8
2024-04-24,Dambulla,TJC mango,107.5,9.5
2024-04-24,Dambulla,Banana,69.25,23.0
2024-04-24,Dambulla,Pineapple,95.51,5.0
2024-04-24,Pettah,TJC mango,124.77,7.7
2024-04-24,Pettah,Banana,54.25,13.1
2024-04-24,Pettah,Pineapple,81.14,4.9
2024-04-24,Meegoda,TJC mango,126.95,6.0
2024-04-24,Meegoda,Banana,57.77,26.5
2024-04-24,Meegoda,Pineapple,73.75,5.2
2024-04-24,Narahenpita,TJC mango,115.49,9.2
2024-04-24,Narahenpita,Banana,58.04,18.1
2024-04-24,Narahenpita,Pineapple,77.01,5.3
2024-04-24,Embilipitiya,TJC mango,107.81,8.8
2024-04-24,Embilipitiya,Banana,50.97,13.9
2024-04-24,Embilipitiya,Pineapple,99.15,2.5
2024-04-25,Dambulla,TJC mango,124.45,6.5
2024-04-25,Dambulla,Banana,55.33,14.4
2024-04-25,Dambulla,Pineapple,64.69,4.5
2024-04-25,Pettah,TJC mango,119.02,6.7
2024-04-25,Pettah,Banana,69.32,11.7
2024-04-25,Pettah,Pineapple,80.6,3.9
2024-04-25,Meegoda,TJC mango,137.26,7.1
2024-04-25,Meegoda,Banana,64.73,22.0
2024-04-25,Meegoda,Pineapple,79.52,3.8
2024-04-25,Narahenpita,TJC mango,131.94,6.2
2024-04-25,Narahenpita,Banana,42.38,13.6
2024-04-25,Narahenpita,Pineapple,94.93,2.3
2024-04-25,Embilipitiya,TJC mango,128.24,8.6
2024-04-25,Embilipitiya,Banana,41.32,15.1
2024-04-25,Embilipitiya,Pineapple,74.61,5.2
2024-04-26,Dambulla,TJC mango,130.82,9.7
2024-04-26,Dambulla,Banana,64.98,17.4
2024-04-26,Dambulla,Pineapple,68.63,4.5
2024-04-26,Pettah,TJC mango,115.37,6.7
2024-04-26,Pettah,Banana,59.41,16.0
2024-04-26,Pettah,Pineapple,88.14,4.3
2024-04-26,Meegoda,TJC mango,120.91,11.4
2024-04-26,Meegoda,Banana,73.69,10.1
2024-04-26,Meegoda,Pineapple,96.51,3.7
2024-04-26,Narahenpita,TJC mango,148.42,7.5
2024-04-26,Narahenpita,Banana,62.41,17.2
2024-04-26,Narahenpita,Pineapple,74.04,4.3
2024-04-26,Embilipitiya,TJC mango,134.28,7.0
2024-04-26,Embilipitiya,Banana,49.32,24.7
2024-04-26,Embilipitiya,Pineapple,75.92,5.8
2024-04-27,Dambulla,TJC mango,122.99,8.2
2024-04-27,Dambulla,Banana,73.94,24.3
2024-04-27,Dambulla,Pineapple,82.7,4.1
2024-04-27,Pettah,TJC mango,111.86,5.8
2024-04-27,Pettah,Banana,47.74,12.1
2024-04-27,Pettah,Pineapple,73.7,3.2
2024-04-27,Meegoda,TJC mango,109.65,3.9
2024-04-27,Meegoda,Banana,54.39,29.4
2024-04-27,Meegoda,Pineapple,66.57,3.4
2024-04-27,Narahenpita,TJC mango,125.55,9.8
2024-04-27,Narahenpita,Banana,47.45,17.0
2024-04-27,Narahenpita,Pineapple,90.37,3.5
2024-04-27,Embilipitiya,TJC mango,119.36,5.8
2024-04-27,Embilipitiya,Banana,47.13,14.5
2024-04-27,Embilipitiya,Pineapple,76.21,3.6
2024-04-28,Dambulla,TJC mango,110.91,6.1
2024-04-28,Dambulla,Banana,55.53,13.0
2024-04-28,Dambulla,Pineapple,,
2024-04-28,Pettah,TJC mango,166.19,6.5
2024-04-28,Pettah,Banana,53.21,23.9
2024-04-28,Pettah,Pineapple,90.92,4.2
2024-04-28,Meegoda,TJC mango,140.3,8.5
2024-04-28,Meegoda,Banana,,
2024-04-28,Meegoda,Pineapple,81.17,3.8
2024-04-28,Narahenpita,TJC mango,136.67,8.7
2024-04-28,Narahenpita,Banana,58.8,16.3
2024-04-28,Narahenpita,Pineapple,92.72,3.8
2024-04-28,Embilipitiya,TJC mango,122.53,6.5
2024-04-28,Embilipitiya,Banana,72.75,18.2
2024-04-28,Embilipitiya,Pineapple,82.22,6.3
2024-04-29,Dambulla,TJC mango,108.97,6.9
2024-04-29,Dambulla,Banana,53.48,17.8
2024-04-29,Dambulla,Pineapple,73.71,4.3
2024-04-29,Pettah,TJC mango,128.74,10.4
2024-04-29,Pettah,Banana,57.35,30.4
2024-04-29,Pettah,Pineapple,60.6,4.5
2024-04-29,Meegoda,TJC mango,100.08,6.1
2024-04-29,Meegoda,Banana,58.89,13.3
2024-04-29,Meegoda,Pineapple,92.87,3.5
2024-04-29,Narahenpita,TJC mango,123.7,9.9
2024-04-29,Narahenpita,Banana,61.6,14.6
2024-04-29,Narahenpita,Pineapple,77.67,3.3
2024-04-29,Embilipitiya,TJC mango,131.11,7.6
2024-04-29,Embilipitiya,Banana,49.19,18.9
2024-04-29,Embilipitiya,Pineapple,80.44,5.4
2024-04-30,Dambulla,TJC mango,126.01,7.8
2024-04-30,Dambulla,Banana,64.98,11.6
2024-04-30,Dambulla,Pineapple,78.75,4.2
2024-04-30,Pettah,TJC mango,98.92,4.9
2024-04-30,Pettah,Banana,70.69,22.9
2024-04-30,Pettah,Pineapple,78.29,2.7
2024-04-30,Meegoda,TJC mango,149.71,9.9
2024-04-30,Meegoda,Banana,68.87,14.2
2024-04-30,Meegoda,Pineapple,86.52,5.4
2024-04-30,Narahenpita,TJC mango,111.86,7.5
2024-04-30,Narahenpita,Banana,55.62,14.5
2024-04-30,Narahenpita,Pineapple,67.35,3.0
2024-04-30,Embilipitiya,TJC mango,,
2024-04-30,Embilipitiya,Banana,60.07,13.6
2024-04-30,Embilipitiya,Pineapple,85.5,3.6
2024-05-01,Dambulla,TJC mango,142.0,5.3
2024-05-01,Dambulla,Banana,68.5,19.8
2024-05-01,Dambulla,Pineapple,85.53,4.6
2024-05-01,Pettah,TJC mango,120.83,6.6
2024-05-01,Pettah,Banana,66.63,17.9
2024-05-01,Pettah,Pineapple,101.11,2.4
2024-05-01,Meegoda,TJC mango,,
2024-05-01,Meegoda,Banana,65.94,14.5
2024-05-01,Meegoda,Pineapple,72.46,2.7
2024-05-01,Narahenpita,TJC mango,131.25,7.6
2024-05-01,Narahenpita,Banana,,
2024-05-01,Narahenpita,Pineapple,85.2,5.9
2024-05-01,Embilipitiya,TJC mango,135.27,9.0
2024-05-01,Embilipitiya,Banana,58.58,14.8
2024-05-01,Embilipitiya,Pineapple,72.74,6.2
2024-05-02,Dambulla,TJC mango,125.76,12.1
2024-05-02,Dambulla,Banana,58.51,17.6
2024-05-02,Dambulla,Pineapple,84.25,1.3
2024-05-02,Pettah,TJC mango,121.97,3.9
2024-05-02,Pettah,Banana,60.81,15.4
2024-05-02,Pettah,Pineapple,67.17,4.4
2024-05-02,Meegoda,TJC mango,110.05,9.1
2024-05-02,Meegoda,Banana,69.91,15.8
2024-05-02,Meegoda,Pineapple,87.02,5.2
2024-05-02,Narahenpita,TJC mango,139.92,7.7
2024-05-02,Narahenpita,Banana,74.45,13.2
2024-05-02,Narahenpita,Pineapple,94.07,3.7
2024-05-02,Embilipitiya,TJC mango,115.42,6.4
2024-05-02,Embilipitiya,Banana,64.11,21.4
2024-05-02,Embilipitiya,Pineapple,71.55,4.9
2024-05-03,Dambulla,TJC mango,120.26,7.1
2024-05-03,Dambulla,Banana,54.4,26.4
2024-05-03,Dambulla,Pineapple,62.53,3.8
2024-05-03,Pettah,TJC mango,126.56,10.3
2024-05-03,Pettah,Banana,63.65,25.5
2024-05-03,Pettah,Pineapple,92.15,3.9
2024-05-03,Meegoda,TJC mango,92.44,7.2
2024-05-03,Meegoda,Banana,67.79,19.3
2024-05-03,Meegoda,Pineapple,93.37,3.9
2024-05-03,Narahenpita,TJC mango,117.74,8.4
2024-05-03,Narahenpita,Banana,54.9,26.2
2024-05-03,Narahenpita,Pineapple,90.92,3.5
2024-05-03,Embilipitiya,TJC mango,67.43,8.8
2024-05-03,Embilipitiya,Banana,55.97,18.1
2024-05-03,Embilipitiya,Pineapple,84.66,3.3
2024-05-04,Dambulla,TJC mango,79.89,7.1
2024-05-04,Dambulla,Banana,57.59,24.1
2024-05-04,Dambulla,Pineapple,59.79,4.2
2024-05-04,Pettah,TJC mango,,
2024-05-04,Pettah,Banana,56.87,22.8
2024-05-04,Pettah,Pineapple,78.33,5.4
2024-05-04,Meegoda,TJC mango,127.72,4.5
2024-05-04,Meegoda,Banana,60.17,29.0
2024-05-04,Meegoda,Pineapple,65.84,2.6
2024-05-04,Narahenpita,TJC mango,154.34,7.8
2024-05-04,Narahenpita,Banana,,
2024-05-04,Narahenpita,Pineapple,84.54,3.2
2024-05-04,Embilipitiya,TJC mango,110.4,7.3
2024-05-04,Embilipitiya,Banana,62.31,26.7
2024-05-04,Embilipitiya,Pineapple,87.35,3.9
2024-05-05,Dambulla,TJC mango,124.31,8.7
2024-05-05,Dambulla,Banana,63.08,12.4
2024-05-05,Dambulla,Pineapple,83.21,5.1
2024-05-05,Pettah,TJC mango,103.74,8.2
2024-05-05,Pettah,Banana,49.98,17.9
2024-05-05,Pettah,Pineapple,63.74,5.5
2024-05-05,Meegoda,TJC mango,124.83,9.5
2024-05-05,Meegoda,Banana,70.84,28.6
2024-05-05,Meegoda,Pineapple,86.14,3.8
2024-05-05,Narahenpita,TJC mango,108.54,9.2
2024-05-05,Narahenpita,Banana,67.28,23.0
2024-05-05,Narahenpita,Pineapple,82.91,4.9
2024-05-05,Embilipitiya,TJC mango,137.95,8.0
2024-05-05,Embilipitiya,Banana,64.15,17.7
2024-05-05,Embilipitiya,Pineapple,83.66,4.5
2024-05-06,Dambulla,TJC mango,126.29,9.1
2024-05-06,Dambulla,Banana,49.64,9.6
2024-05-06,Dambulla,Pineapple,75.26,4.4
2024-05-06,Pettah,TJC mango,120.08,7.2
2024-05-06,Pettah,Banana,60.73,20.3
2024-05-06,Pettah,Pineapple,101.12,5.7
2024-05-06,Meegoda,TJC mango,101.31,9.0
2024-05-06,Meegoda,Banana,53.4,13.9
2024-05-06,Meegoda,Pineapple,87.0,2.8
2024-05-06,Narahenpita,TJC mango,119.3,8.4
2024-05-06,Narahenpita,Banana,55.2,14.7
2024-05-06,Narahenpita,Pineapple,78.3,2.7
2024-05-06,Embilipitiya,TJC mango,,
2024-05-06,Embilipitiya,Banana,48.17,20.6
2024-05-06,Embilipitiya,Pineapple,67.66,3.7
2024-05-07,Dambulla,TJC mango,120.11,9.7
2024-05-07,Dambulla,Banana,47.91,22.5
2024-05-07,Dambulla,Pineapple,89.68,4.7
2024-05-07,Pettah,TJC mango,81.91,8.3
2024-05-07,Pettah,Banana,69.79,25.6
2024-05-07,Pettah,Pineapple,101.78,5.5
2024-05-07,Meegoda,TJC mango,124.33,4.6
2024-05-07,Meegoda,Banana,71.97,17.7
2024-05-07,Meegoda,Pineapple,80.4,3.4
2024-05-07,Narahenpita,TJC mango,114.8,8.3
2024-05-07,Narahenpita,Banana,66.09,24.0
2024-05-07,Narahenpita,Pineapple,73.98,1.7
2024-05-07,Embilipitiya,TJC mango,98.34,7.0
2024-05-07,Embilipitiya,Banana,65.45,15.0
2024-05-07,Embilipitiya,Pineapple,92.29,3.8
2024-05-08,Dambulla,TJC mango,118.05,7.9
2024-05-08,Dambulla,Banana,67.63,10.5
2024-05-08,Dambulla,Pineapple,61.13,5.2
2024-05-08,Pettah,TJC mango,104.47,5.2
2024-05-08,Pettah,Banana,50.19,18.4
2024-05-08,Pettah,Pineapple,76.28,4.4
2024-05-08,Meegoda,TJC mango,116.3,7.6
2024-05-08,Meegoda,Banana,60.32,32.6
2024-05-08,Meegoda,Pineapple,91.96,4.1
2024-05-08,Narahenpita,TJC mango,129.42,11.1
2024-05-08,Narahenpita,Banana,59.0,18.4
2024-05-08,Narahenpita,Pineapple,93.84,3.5
2024-05-08,Embilipitiya,TJC mango,146.64,8.2
2024-05-08,Embilipitiya,Banana,65.74,18.1
2024-05-08,Embilipitiya,Pineapple,76.8,4.6
2024-05-09,Dambulla,TJC mango,114.78,6.3
2024-05-09,Dambulla,Banana,68.97,18.6
2024-05-09,Dambulla,Pineapple,80.35,3.7
2024-05-09,Pettah,TJC mango,127.85,8.4
2024-05-09,Pettah,Banana,57.39,21.3
2024-05-09,Pettah,Pineapple,74.11,4.4
2024-05-09,Meegoda,TJC mango,112.25,10.4
2024-05-09,Meegoda,Banana,50.88,20.9
2024-05-09,Meegoda,Pineapple,67.06,5.6
2024-05-09,Narahenpita,TJC mango,,
2024-05-09,Narahenpita,Banana,71.22,16.3
2024-05-09,Narahenpita,Pineapple,77.91,3.2
2024-05-09,Embilipitiya,TJC mango,134.12,10.1
2024-05-09,Embilipitiya,Banana,62.55,15.6
2024-05-09,Embilipitiya,Pineapple,70.14,5.3
2024-05-10,Dambulla,TJC mango,107.89,4.4
2024-05-10,Dambulla,Banana,50.29,16.9
2024-05-10,Dambulla,Pineapple,83.13,7.1
2024-05-10,Pettah,TJC mango,106.51,9.4
2024-05-10,Pettah,Banana,49.88,13.4
2024-05-10,Pettah,Pineapple,78.77,4.8
2024-05-10,Meegoda,TJC mango,114.12,8.7
2024-05-10,Meegoda,Banana,42.19,18.0
2024-05-10,Meegoda,Pineapple,75.21,4.6
2024-05-10,Narahenpita,TJC mango,116.97,4.0
2024-05-10,Narahenpita,Banana,61.7,21.7
2024-05-10,Narahenpita,Pineapple,87.16,5.3
2024-05-10,Embilipitiya,TJC mango,139.25,6.6
2024-05-10,Embilipitiya,Banana,71.62,19.0
2024-05-10,Embilipitiya,Pineapple,76.06,4.7
2024-05-11,Dambulla,TJC mango,133.12,7.2
2024-05-11,Dambulla,Banana,67.77,23.8
2024-05-11,Dambulla,Pineapple,88.68,4.4
2024-05-11,Pettah,TJC mango,145.57,10.3
2024-05-11,Pettah,Banana,73.6,14.0
2024-05-11,Pettah,Pineapple,80.74,5.1
2024-05-11,Meegoda,TJC mango,124.86,5.4
2024-05-11,Meegoda,Banana,60.22,22.4
2024-05-11,Meegoda,Pineapple,69.52,3.1
2024-05-11,Narahenpita,TJC mango,106.19,9.3
2024-05-11,Narahenpita,Banana,65.0,20.1
2024-05-11,Narahenpita,Pineapple,85.27,4.3
2024-05-11,Embilipitiya,TJC mango,103.14,9.5
2024-05-11,Embilipitiya,Banana,60.18,19.0
2024-05-11,Embilipitiya,Pineapple,76.03,2.5
2024-05-12,Dambulla,TJC mango,145.59,8.6
2024-05-12,Dambulla,Banana,68.72,14.6
2024-05-12,Dambulla,Pineapple,78.56,2.6
2024-05-12,Pettah,TJC mango,130.27,4.4
2024-05-12,Pettah,Banana,75.86,18.6
2024-05-12,Pettah,Pineapple,58.16,4.7
2024-05-12,Meegoda,TJC mango,125.7,9.4
2024-05-12,Meegoda,Banana,57.86,15.7
2024-05-12,Meegoda,Pineapple,104.24,5.6
2024-05-12,Narahenpita,TJC mango,123.59,9.6
2024-05-12,Narahenpita,Banana,,
2024-05-12,Narahenpita,Pineapple,78.61,4.8
2024-05-12,Embilipitiya,TJC mango,145.95,5.7
2024-05-12,Embilipitiya,Banana,49.26,15.2
2024-05-12,Embilipitiya,Pineapple,59.48,4.7
2024-05-13,Dambulla,TJC mango,125.88,6.3
2024-05-13,Dambulla,Banana,59.16,19.5
2024-05-13,Dambulla,Pineapple,79.66,4.4
2024-05-13,Pettah,TJC mango,145.3,4.5
2024-05-13,Pettah,Banana,61.34,18.3
2024-05-13,Pettah,Pineapple,73.15,3.6
2024-05-13,Meegoda,TJC mango,130.25,5.5
2024-05-13,Meegoda,Banana,54.97,25.3
2024-05-13,Meegoda,Pineapple,98.01,5.2
2024-05-13,Narahenpita,TJC mango,108.85,10.9
2024-05-13,Narahenpita,Banana,61.68,13.2
2024-05-13,Narahenpita,Pineapple,69.43,6.2
2024-05-13,Embilipitiya,TJC mango,95.65,6.1
2024-05-13,Embilipitiya,Banana,52.93,19.3
2024-05-13,Embilipitiya,Pineapple,67.61,4.2
2024-05-14,Dambulla,TJC mango,141.54,7.6
2024-05-14,Dambulla,Banana,62.48,18.2
2024-05-14,Dambulla,Pineapple,84.82,3.4
2024-05-14,Pettah,TJC mango,126.21,7.9
2024-05-14,Pettah,Banana,66.15,8.0
2024-05-14,Pettah,Pineapple,73.87,5.2
2024-05-14,Meegoda,TJC mango,126.18,10.8
2024-05-14,Meegoda,Banana,68.97,12.8
2024-05-14,Meegoda,Pineapple,66.9,5.2
2024-05-14,Narahenpita,TJC mango,113.9,4.8
2024-05-14,Narahenpita,Banana,55.28,18.0
2024-05-14,Narahenpita,Pineapple,92.08,3.3
2024-05-14,Embilipitiya,TJC mango,131.22,9.0
2024-05-14,Embilipitiya,Banana,68.81,12.3
2024-05-14,Embilipitiya,Pineapple,74.98,2.2
2024-05-15,Dambulla,TJC mango,132.85,9.3
2024-05-15,Dambulla,Banana,60.1,18.0
2024-05-15,Dambulla,Pineapple,94.7,2.2
2024-05-15,Pettah,TJC mango,110.79,9.2
2024-05-15,Pettah,Banana,67.93,13.8
2024-05-15,Pettah,Pineapple,76.06,4.4
2024-05-15,Meegoda,TJC mango,139.26,11.2
2024-05-15,Meegoda,Banana,65.02,22.4
2024-05-15,Meegoda,Pineapple,64.02,3.6
2024-05-15,Narahenpita,TJC mango,133.86,9.5
2024-05-15,Narahenpita,Banana,62.22,10.2
2024-05-15,Narahenpita,Pineapple,58.41,4.2
2024-05-15,Embilipitiya,TJC mango,123.34,10.4
2024-05-15,Embilipitiya,Banana,56.4,22.5
2024-05-15,Embilipitiya,Pineapple,80.57,5.0
2024-05-16,Dambulla,TJC mango,98.12,8.7
2024-05-16,Dambulla,Banana,53.11,18.9
2024-05-16,Dambulla,Pineapple,76.73,4.8
2024-05-16,Pettah,TJC mango,133.78,4.2
2024-05-16,Pettah,Banana,69.46,13.4
2024-05-16,Pettah,Pineapple,57.31,3.7
2024-05-16,Meegoda,TJC mango,81.89,7.7
2024-05-16,Meegoda,Banana,61.52,16.9
2024-05-16,Meegoda,Pineapple,93.99,5.4
2024-05-16,Narahenpita,TJC mango,96.31,6.8
2024-05-16,Narahenpita,Banana,59.11,29.2
2024-05-16,Narahenpita,Pineapple,72.84,2.8
2024-05-16,Embilipitiya,TJC mango,117.11,8.2
2024-05-16,Embilipitiya,Banana,65.6,12.1
2024-05-16,Embilipitiya,Pineapple,79.74,3.5
2024-05-17,Dambulla,TJC mango,116.11,7.8
2024-05-17,Dambulla,Banana,53.81,14.8
2024-05-17,Dambulla,Pineapple,84.26,2.2
2024-05-17,Pettah,TJC mango,102.21,10.0
2024-05-17,Pettah,Banana,42.49,18.7
2024-05-17,Pettah,Pineapple,91.73,4.1
2024-05-17,Meegoda,TJC mango,121.42,6.5
2024-05-17,Meegoda,Banana,51.87,20.9
2024-05-17,Meegoda,Pineapple,108.37,3.2
2024-05-17,Narahenpita,TJC mango,138.22,10.1
2024-05-17,Narahenpita,Banana,53.29,23.1
2024-05-17,Narahenpita,Pineapple,72.53,3.6
2024-05-17,Embilipitiya,TJC mango,117.85,9.8
2024-05-17,Embilipitiya,Banana,65.79,20.1
2024-05-17,Embilipitiya,Pineapple,74.1,2.9
2024-05-18,Dambulla,TJC mango,95.03,11.7
2024-05-18,Dambulla,Banana,66.4,26.2
2024-05-18,Dambulla,Pineapple,65.82,4.4
2024-05-18,Pettah,TJC mango,123.78,6.9
2024-05-18,Pettah,Banana,59.34,8.0
2024-05-18,Pettah,Pineapple,62.97,3.4
2024-05-18,Meegoda,TJC mango,115.96,4.1
2024-05-18,Meegoda,Banana,64.54,15.1
2024-05-18,Meegoda,Pineapple,84.11,4.9
2024-05-18,Narahenpita,TJC mango,84.76,11.1
2024-05-18,Narahenpita,Banana,67.07,29.2
2024-05-18,Narahenpita,Pineapple,81.46,4.9
2024-05-18,Embilipitiya,TJC mango,135.66,8.7
2024-05-18,Embilipitiya,Banana,57.27,20.8
2024-05-18,Embilipitiya,Pineapple,,
2024-05-19,Dambulla,TJC mango,107.95,7.7
2024-05-19,Dambulla,Banana,51.94,19.1
2024-05-19,Dambulla,Pineapple,60.37,4.9
2024-05-19,Pettah,TJC mango,137.2,5.4
2024-05-19,Pettah,Banana,58.05,7.1
2024-05-19,Pettah,Pineapple,70.13,5.0
2024-05-19,Meegoda,TJC mango,99.65,8.4
2024-05-19,Meegoda,Banana,65.07,22.3
2024-05-19,Meegoda,Pineapple,80.42,4.9
2024-05-19,Narahenpita,TJC mango,108.66,2.1
2024-05-19,Narahenpita,Banana,52.78,22.6
2024-05-19,Narahenpita,Pineapple,64.82,2.4
2024-05-19,Embilipitiya,TJC mango,129.35,8.8
2024-05-19,Embilipitiya,Banana,57.0,6.6
2024-05-19,Embilipitiya,Pineapple,62.51,4.3
2024-05-20,Dambulla,TJC mango,128.65,5.0
2024-05-20,Dambulla,Banana,53.5,16.4
2024-05-20,Dambulla,Pineapple,98.8,2.9
2024-05-20,Pettah,TJC mango,130.21,5.6
2024-05-20,Pettah,Banana,57.17,17.5
2024-05-20,Pettah,Pineapple,74.6,4.2
2024-05-20,Meegoda,TJC mango,131.93,9.9
2024-05-20,Meegoda,Banana,47.8,23.0
2024-05-20,Meegoda,Pineapple,74.32,4.3
2024-05-20,Narahenpita,TJC mango,104.74,6.9
2024-05-20,Narahenpita,Banana,52.54,14.0
2024-05-20,Narahenpita,Pineapple,74.05,2.3
2024-05-20,Embilipitiya,TJC mango,86.56,10.0
2024-05-20,Embilipitiya,Banana,67.28,20.3
2024-05-20,Embilipitiya,Pineapple,78.36,4.8
2024-05-21,Dambulla,TJC mango,102.68,7.8
2024-05-21,Dambulla,Banana,54.37,22.1
2024-05-21,Dambulla,Pineapple,93.43,4.6
2024-05-21,Pettah,TJC mango,125.23,10.7
2024-05-21,Pettah,Banana,61.0,24.7
2024-05-21,Pettah,Pineapple,68.93,5.0
2024-05-21,Meegoda,TJC mango,150.04,4.7
2024-05-21,Meegoda,Banana,70.9,5.2
2024-05-21,Meegoda,Pineapple,83.46,4.7
2024-05-21,Narahenpita,TJC mango,131.88,8.2
2024-05-21,Narahenpita,Banana,51.95,16.7
2024-05-21,Narahenpita,Pineapple,86.02,5.3
2024-05-21,Embilipitiya,TJC mango,129.57,9.2
2024-05-21,Embilipitiya,Banana,60.05,16.8
2024-05-21,Embilipitiya,Pineapple,93.53,3.3
2024-05-22,Dambulla,TJC mango,113.68,6.5
2024-05-22,Dambulla,Banana,74.76,26.3
2024-05-22,Dambulla,Pineapple,92.69,4.9
2024-05-22,Pettah,TJC mango,116.03,5.8
2024-05-22,Pettah,Banana,64.8,17.9
2024-05-22,Pettah,Pineapple,86.66,3.8
2024-05-22,Meegoda,TJC mango,116.34,5.5
2024-05-22,Meegoda,Banana,58.36,24.6
2024-05-22,Meegoda,Pineapple,72.94,5.3
2024-05-22,Narahenpita,TJC mango,126.05,4.2
2024-05-22,Narahenpita,Banana,56.35,13.2
2024-05-22,Narahenpita,Pineapple,83.53,3.5
2024-05-22,Embilipitiya,TJC mango,138.56,7.0
2024-05-22,Embilipitiya,Banana,68.51,25.9
2024-05-22,Embilipitiya,Pineapple,68.84,4.6
2024-05-23,Dambulla,TJC mango,139.06,9.1
2024-05-23,Dambulla,Banana,69.97,19.5
2024-05-23,Dambulla,Pineapple,92.37,3.0
2024-05-23,Pettah,TJC mango,144.11,11.0
2024-05-23,Pettah,Banana,67.64,9.1
2024-05-23,Pettah,Pineapple,69.58,4.0
2024-05-23,Meegoda,TJC mango,118.15,5.9
2024-05-23,Meegoda,Banana,61.36,13.9
2024-05-23,Meegoda,Pineapple,85.1,2.5
2024-05-23,Narahenpita,TJC mango,108.45,9.2
2024-05-23,Narahenpita,Banana,53.79,22.1
2024-05-23,Narahenpita,Pineapple,77.0,2.1
2024-05-23,Embilipitiya,TJC mango,106.19,9.5
2024-05-23,Embilipitiya,Banana,47.43,18.6
2024-05-23,Embilipitiya,Pineapple,74.92,3.5
2024-05-24,Dambulla,TJC mango,116.85,6.0
2024-05-24,Dambulla,Banana,64.97,22.0
2024-05-24,Dambulla,Pineapple,67.2,3.3
2024-05-24,Pettah,TJC mango,117.3,8.9
2024-05-24,Pettah,Banana,54.81,18.2
2024-05-24,Pettah,Pineapple,92.45,2.4
2024-05-24,Meegoda,TJC mango,114.3,7.1
2024-05-24,Meegoda,Banana,70.35,21.3
2024-05-24,Meegoda,Pineapple,93.16,4.4
2024-05-24,Narahenpita,TJC mango,111.32,7.3
2024-05-24,Narahenpita,Banana,51.34,26.3
2024-05-24,Narahenpita,Pineapple,91.41,4.7
2024-05-24,Embilipitiya,TJC mango,128.17,9.3
2024-05-24,Embilipitiya,Banana,48.14,13.1
2024-05-24,Embilipitiya,Pineapple,63.78,6.0
2024-05-25,Dambulla,TJC mango,133.08,10.5
2024-05-25,Dambulla,Banana,65.2,22.3
2024-05-25,Dambulla,Pineapple,82.44,4.2
2024-05-25,Pettah,TJC mango,111.22,8.4
2024-05-25,Pettah,Banana,56.58,12.3
2024-05-25,Pettah,Pineapple,49.82,4.5
2024-05-25,Meegoda,TJC mango,,
2024-05-25,Meegoda,Banana,43.99,15.8
2024-05-25,Meegoda,Pineapple,77.5,3.4
2024-05-25,Narahenpita,TJC mango,139.92,11.8
2024-05-25,Narahenpita,Banana,69.57,18.5
2024-05-25,Narahenpita,Pineapple,72.0,4.1
2024-05-25,Embilipitiya,TJC mango,123.15,3.9
2024-05-25,Embilipitiya,Banana,67.68,3.2
2024-05-25,Embilipitiya,Pineapple,63.9,4.2
2024-05-26,Dambulla,TJC mango,,
2024-05-26,Dambulla,Banana,54.96,17.8
2024-05-26,Dambulla,Pineapple,69.94,3.5
2024-05-26,Pettah,TJC mango,89.46,8.6
2024-05-26,Pettah,Banana,56.19,21.6
2024-05-26,Pettah,Pineapple,74.67,3.4
2024-05-26,Meegoda,TJC mango,113.0,8.6
2024-05-26,Meegoda,Banana,59.82,18.6
2024-05-26,Meegoda,Pineapple,73.95,2.9
2024-05-26,Narahenpita,TJC mango,113.36,7.3
2024-05-26,Narahenpita,Banana,66.2,19.1
2024-05-26,Narahenpita,Pineapple,68.42,2.7
2024-05-26,Embilipitiya,TJC mango,105.37,1.5
2024-05-26,Embilipitiya,Banana,68.12,17.7
2024-05-26,Embilipitiya,Pineapple,91.42,6.3
2024-05-27,Dambulla,TJC mango,91.87,12.9
2024-05-27,Dambulla,Banana,66.43,18.5
2024-05-27,Dambulla,Pineapple,79.89,5.8
2024-05-27,Pettah,TJC mango,127.64,8.7
2024-05-27,Pettah,Banana,57.19,12.8
2024-05-27,Pettah,Pineapple,96.56,4.5
2024-05-27,Meegoda,TJC mango,127.23,3.6
2024-05-27,Meegoda,Banana,62.71,20.8
2024-05-27,Meegoda,Pineapple,78.8,4.1
2024-05-27,Narahenpita,TJC mango,108.52,5.9
2024-05-27,Narahenpita,Banana,57.03,20.2
2024-05-27,Narahenpita,Pineapple,80.61,4.2
2024-05-27,Embilipitiya,TJC mango,117.23,6.5
2024-05-27,Embilipitiya,Banana,53.0,11.7
2024-05-27,Embilipitiya,Pineapple,71.71,4.4
2024-05-28,Dambulla,TJC mango,103.79,5.9
2024-05-28,Dambulla,Banana,62.15,17.9
2024-05-28,Dambulla,Pineapple,77.33,2.6
2024-05-28,Pettah,TJC mango,131.11,6.0
2024-05-28,Pettah,Banana,56.14,16.0
