Date,Economic Center,Fruit,Average Price (LKR/kg),Quantity Exposed (metric tons)
4/24/2022,Embilipitiya,Pineapple,101.45,2.7
4/25/2022,Dambulla,TJC mango,120.25,6.6
4/25/2022,Dambulla,Banana,58.99,15.2
4/25/2022,Dambulla,Pineapple,76.28,2.9
4/25/2022,Pettah,TJC mango,105.01,11
4/25/2022,Pettah,Banana,,
4/25/2022,Pettah,Pineapple,63.98,4.4
4/25/2022,Meegoda,TJC mango,108.98,5.6
4/25/2022,Meegoda,Banana,44.92,19
4/25/2022,Meegoda,Pineapple,82.7,6.5
4/25/2022,Narahenpita,TJC mango,80.64,9.9
4/25/2022,Narahenpita,Banana,59.31,18.5
4/25/2022,Narahenpita,Pineapple,84.41,4.4
4/25/2022,Embilipitiya,TJC mango,106.81,6.4
4/25/2022,Embilipitiya,Banana,50.96,19.7
4/25/2022,Embilipitiya,Pineapple,101,4.3
4/26/2022,Dambulla,TJC mango,115.22,7.1
4/26/2022,Dambulla,Banana,66.22,6.4
4/26/2022,Dambulla,Pineapple,81.68,2.9
4/26/2022,Pettah,TJC mango,129.28,10.3
4/26/2022,Pettah,Banana,63.69,13.7
4/26/2022,Pettah,Pineapple,89.94,4.4
4/26/2022,Meegoda,TJC mango,143.15,8.4
4/26/2022,Meegoda,Banana,67.5,11.5
4/26/2022,Meegoda,Pineapple,85.56,3.9
4/26/2022,Narahenpita,TJC mango,126.58,7.3
4/26/2022,Narahenpita,Banana,49.94,15.7
4/26/2022,Narahenpita,Pineapple,93.72,4.5
4/26/2022,Embilipitiya,TJC mango,108.88,10.5
4/26/2022,Embilipitiya,Banana,73.62,19.3
4/26/2022,Embilipitiya,Pineapple,91.64,3.7
4/27/2022,Dambulla,TJC mango,114.16,7
4/27/2022,Dambulla,Banana,55.51,23.4
4/27/2022,Dambulla,Pineapple,70.66,3.7
4/27/2022,Pettah,TJC mango,112.32,11.4
4/27/2022,Pettah,Banana,59.95,19.7
4/27/2022,Pettah,Pineapple,76.25,4.1
4/27/2022,Meegoda,TJC mango,118,8.1
4/27/2022,Meegoda,Banana,56.83,10.5
4/27/2022,Meegoda,Pineapple,89.6,3.8
4/27/2022,Narahenpita,TJC mango,131.03,7.7
4/27/2022,Narahenpita,Banana,75.11,14
4/27/2022,Narahenpita,Pineapple,53.74,4.3
4/27/2022,Embilipitiya,TJC mango,144.06,4.6
4/27/2022,Embilipitiya,Banana,55.38,14.2
4/27/2022,Embilipitiya,Pineapple,66.7,4.6
4/28/2022,Dambulla,TJC mango,141.16,9.8
4/28/2022,Dambulla,Banana,65.7,20.5
4/28/2022,Dambulla,Pineapple,73.55,5.9
4/28/2022,Pettah,TJC mango,137.99,6.3
4/28/2022,Pettah,Banana,56.16,10.8
4/28/2022,Pettah,Pineapple,66.5,2.2
4/28/2022,Meegoda,TJC mango,,
4/28/2022,Meegoda,Banana,62.61,15.2
4/28/2022,Meegoda,Pineapple,70.74,3.6
4/28/2022,Narahenpita,TJC mango,126.66,10.1
4/28/2022,Narahenpita,Banana,77.89,19.7
4/28/2022,Narahenpita,Pineapple,62,3.1
4/28/2022,Embilipitiya,TJC mango,122.96,4.5
4/28/2022,Embilipitiya,Banana,64.66,10.6
4/28/2022,Embilipitiya,Pineapple,77.6,5.7
4/29/2022,Dambulla,TJC mango,134.2,13
4/29/2022,Dambulla,Banana,42.77,13.7
4/29/2022,Dambulla,Pineapple,73.64,2.8
4/29/2022,Pettah,TJC mango,108.12,6.2
4/29/2022,Pettah,Banana,46.32,18.5
4/29/2022,Pettah,Pineapple,77.95,4.3
4/29/2022,Meegoda,TJC mango,105.86,5.6
4/29/2022,Meegoda,Banana,55.4,14.5
4/29/2022,Meegoda,Pineapple,74.71,3.7
4/29/2022,Narahenpita,TJC mango,94.01,8.6
4/29/2022,Narahenpita,Banana,67.4,26.2
4/29/2022,Narahenpita,Pineapple,81.06,4.6
4/29/2022,Embilipitiya,TJC mango,105.02,8.4
4/29/2022,Embilipitiya,Banana,60.89,24.2
4/29/2022,Embilipitiya,Pineapple,100.28,3.3
4/30/2022,Dambulla,TJC mango,114.86,4.8
4/30/2022,Dambulla,Banana,56.98,19.7
4/30/2022,Dambulla,Pineapple,78.96,3.1
4/30/2022,Pettah,TJC mango,106.82,6.9
4/30/2022,Pettah,Banana,58.62,16.7
4/30/2022,Pettah,Pineapple,73.37,6.5
4/30/2022,Meegoda,TJC mango,117.46,6.3
4/30/2022,Meegoda,Banana,60.08,16.2
4/30/2022,Meegoda,Pineapple,84.26,5.9
4/30/2022,Narahenpita,TJC mango,111.87,9
4/30/2022,Narahenpita,Banana,62.06,17.5
4/30/2022,Narahenpita,Pineapple,75.95,5.6
4/30/2022,Embilipitiya,TJC mango,136.58,13.1
4/30/2022,Embilipitiya,Banana,54.24,10.6
4/30/2022,Embilipitiya,Pineapple,73.69,3.6
5/1/2022,Dambulla,TJC mango,112.13,9.5
5/1/2022,Dambulla,Banana,56.35,10.9
5/1/2022,Dambulla,Pineapple,78.29,4.8
5/1/2022,Pettah,TJC mango,118.89,6.9
5/1/2022,Pettah,Banana,70.49,19.1
5/1/2022,Pettah,Pineapple,84.61,6.1
5/1/2022,Meegoda,TJC mango,109,10.6
5/1/2022,Meegoda,Banana,72.58,22.1
5/1/2022,Meegoda,Pineapple,89.93,4.2
5/1/2022,Narahenpita,TJC mango,137.72,8.9
5/1/2022,Narahenpita,Banana,55.9,12.7
5/1/2022,Narahenpita,Pineapple,87.77,4.8
5/1/2022,Embilipitiya,TJC mango,128.68,4.4
5/1/2022,Embilipitiya,Banana,61.47,14.5
5/1/2022,Embilipitiya,Pineapple,82.56,3.7
5/2/2022,Dambulla,TJC mango,119.66,6.7
5/2/2022,Dambulla,Banana,55.43,11
5/2/2022,Dambulla,Pineapple,62.37,4.7
5/2/2022,Pettah,TJC mango,106.92,5.9
5/2/2022,Pettah,Banana,55.76,9.1
5/2/2022,Pettah,Pineapple,83,3.2
5/2/2022,Meegoda,TJC mango,135.87,10.4
5/2/2022,Meegoda,Banana,58.44,14.5
5/2/2022,Meegoda,Pineapple,77.77,4
5/2/2022,Narahenpita,TJC mango,106.34,8.6
5/2/2022,Narahenpita,Banana,55.18,22.7
5/2/2022,Narahenpita,Pineapple,60.76,3.9
5/2/2022,Embilipitiya,TJC mango,139.98,10.3
5/2/2022,Embilipitiya,Banana,42.48,19.1
5/2/2022,Embilipitiya,Pineapple,81.75,2.9
5/3/2022,Dambulla,TJC mango,145.86,9.4
5/3/2022,Dambulla,Banana,69.99,20.5
5/3/2022,Dambulla,Pineapple,89.48,3.9
5/3/2022,Pettah,TJC mango,117.72,8.7
5/3/2022,Pettah,Banana,54.42,12.2
5/3/2022,Pettah,Pineapple,83.18,5.3
5/3/2022,Meegoda,TJC mango,90.26,10
5/3/2022,Meegoda,Banana,49.43,12.3
5/3/2022,Meegoda,Pineapple,53.05,4.8
5/3/2022,Narahenpita,TJC mango,110.12,9.1
5/3/2022,Narahenpita,Banana,67.98,12.1
5/3/2022,Narahenpita,Pineapple,89.87,3.7
5/3/2022,Embilipitiya,TJC mango,130.62,9
5/3/2022,Embilipitiya,Banana,,
5/3/2022,Embilipitiya,Pineapple,83.99,3.6
5/4/2022,Dambulla,TJC mango,110.77,6.6
5/4/2022,Dambulla,Banana,60.79,19
5/4/2022,Dambulla,Pineapple,58.5,5
5/4/2022,Pettah,TJC mango,139.91,3.1
5/4/2022,Pettah,Banana,57.55,16.7
5/4/2022,Pettah,Pineapple,78.68,1.7
5/4/2022,Meegoda,TJC mango,114.41,9.7
5/4/2022,Meegoda,Banana,55.39,9.3
5/4/2022,Meegoda,Pineapple,81.18,5.8
5/4/2022,Narahenpita,TJC mango,113.26,8.5
5/4/2022,Narahenpita,Banana,76.5,13
5/4/2022,Narahenpita,Pineapple,91.41,3.3
5/4/2022,Embilipitiya,TJC mango,113.62,9.3
5/4/2022,Embilipitiya,Banana,70.94,14.3
5/4/2022,Embilipitiya,Pineapple,61.34,6
5/5/2022,Dambulla,TJC mango,116.24,10
5/5/2022,Dambulla,Banana,61.01,19.7
5/5/2022,Dambulla,Pineapple,93.46,4.9
5/5/2022,Pettah,TJC mango,139.22,10.1
5/5/2022,Pettah,Banana,63.71,25.2
5/5/2022,Pettah,Pineapple,85.37,4.7
5/5/2022,Meegoda,TJC mango,137.91,8.1
5/5/2022,Meegoda,Banana,50.27,24
5/5/2022,Meegoda,Pineapple,83.9,4.8
5/5/2022,Narahenpita,TJC mango,109.01,10.1
5/5/2022,Narahenpita,Banana,65.69,16.5
5/5/2022,Narahenpita,Pineapple,71.59,1.6
5/5/2022,Embilipitiya,TJC mango,139.5,6.4
5/5/2022,Embilipitiya,Banana,62.67,18.9
5/5/2022,Embilipitiya,Pineapple,88.41,2.3
5/6/2022,Dambulla,TJC mango,93.51,10
5/6/2022,Dambulla,Banana,58,18.6
5/6/2022,Dambulla,Pineapple,69.1,4.9
5/6/2022,Pettah,TJC mango,114.06,9.9
5/6/2022,Pettah,Banana,64.9,14.5
5/6/2022,Pettah,Pineapple,75.8,4.5
5/6/2022,Meegoda,TJC mango,129.41,8.9
5/6/2022,Meegoda,Banana,73.2,14.2
5/6/2022,Meegoda,Pineapple,66.41,3.2
5/6/2022,Narahenpita,TJC mango,133.12,8.1
5/6/2022,Narahenpita,Banana,52.04,14.4
5/6/2022,Narahenpita,Pineapple,83.87,1.7
5/6/2022,Embilipitiya,TJC mango,133.24,9.2
5/6/2022,Embilipitiya,Banana,66.9,14.5
5/6/2022,Embilipitiya,Pineapple,95.95,4.9
5/7/2022,Dambulla,TJC mango,121.62,7.3
5/7/2022,Dambulla,Banana,59.27,9.3
5/7/2022,Dambulla,Pineapple,75.14,2.9
5/7/2022,Pettah,TJC mango,114.06,9.1
5/7/2022,Pettah,Banana,69.62,21.1
5/7/2022,Pettah,Pineapple,73.04,4
5/7/2022,Meegoda,TJC mango,117.61,9.6
5/7/2022,Meegoda,Banana,49.3,10.1
5/7/2022,Meegoda,Pineapple,90.86,4.6
5/7/2022,Narahenpita,TJC mango,106.51,9.5
5/7/2022,Narahenpita,Banana,62.59,23
5/7/2022,Narahenpita,Pineapple,71.92,2.6
5/7/2022,Embilipitiya,TJC mango,111.71,7.1
5/7/2022,Embilipitiya,Banana,49.32,20.6
5/7/2022,Embilipitiya,Pineapple,77.03,5
5/8/2022,Dambulla,TJC mango,112.04,8
5/8/2022,Dambulla,Banana,53.82,17.3
5/8/2022,Dambulla,Pineapple,,
5/8/2022,Pettah,TJC mango,115.93,7.6
5/8/2022,Pettah,Banana,72,18.4
5/8/2022,Pettah,Pineapple,65.91,2.5
5/8/2022,Meegoda,TJC mango,115.85,9.3
5/8/2022,Meegoda,Banana,77.38,10.3
5/8/2022,Meegoda,Pineapple,82.55,3.7
5/8/2022,Narahenpita,TJC mango,103.89,5.7
5/8/2022,Narahenpita,Banana,63.69,22.9
5/8/2022,Narahenpita,Pineapple,,
5/8/2022,Embilipitiya,TJC mango,107.81,6.6
5/8/2022,Embilipitiya,Banana,54.77,18.7
5/8/2022,Embilipitiya,Pineapple,54.7,3.9
5/9/2022,Dambulla,TJC mango,104.43,5.1
5/9/2022,Dambulla,Banana,59.15,12.6
5/9/2022,Dambulla,Pineapple,53.03,5.7
5/9/2022,Pettah,TJC mango,113.74,8.6
5/9/2022,Pettah,Banana,57.3,17.5
5/9/2022,Pettah,Pineapple,79.37,2.6
5/9/2022,Meegoda,TJC mango,112.53,8.5
5/9/2022,Meegoda,Banana,60.67,21.7
5/9/2022,Meegoda,Pineapple,69.88,4
5/9/2022,Narahenpita,TJC mango,111.18,7.7
5/9/2022,Narahenpita,Banana,70.92,13.6
5/9/2022,Narahenpita,Pineapple,,
5/9/2022,Embilipitiya,TJC mango,111.82,6.4
5/9/2022,Embilipitiya,Banana,49.8,14.4
5/9/2022,Embilipitiya,Pineapple,70.91,2.5
5/10/2022,Dambulla,TJC mango,119.94,5.7
5/10/2022,Dambulla,Banana,43.43,15.5
5/10/2022,Dambulla,Pineapple,78.47,4.1
5/10/2022,Pettah,TJC mango,137.41,9.8
5/10/2022,Pettah,Banana,61.44,28.7
5/10/2022,Pettah,Pineapple,66.83,3.8
5/10/2022,Meegoda,TJC mango,125.58,8.4
5/10/2022,Meegoda,Banana,64.2,29.1
5/10/2022,Meegoda,Pineapple,87.5,3.1
5/10/2022,Narahenpita,TJC mango,107.79,10.2
5/10/2022,Narahenpita,Banana,67.37,22.2
5/10/2022,Narahenpita,Pineapple,91.48,4
5/10/2022,Embilipitiya,TJC mango,116.31,5.3
5/10/2022,Embilipitiya,Banana,55.13,19.4
5/10/2022,Embilipitiya,Pineapple,77.98,3.2
5/11/2022,Dambulla,TJC mango,109.69,6.9
5/11/2022,Dambulla,Banana,64.12,19
5/11/2022,Dambulla,Pineapple,83.06,4.7
5/11/2022,Pettah,TJC mango,136.42,4.2
5/11/2022,Pettah,Banana,54.16,19.3
5/11/2022,Pettah,Pineapple,101.07,4.3
5/11/2022,Meegoda,TJC mango,117.85,7.1
5/11/2022,Meegoda,Banana,65.95,22.8
5/11/2022,Meegoda,Pineapple,72.7,3.6
5/11/2022,Narahenpita,TJC mango,114.52,4.5
5/11/2022,Narahenpita,Banana,49.45,19.3
5/11/2022,Narahenpita,Pineapple,64.81,4.9
5/11/2022,Embilipitiya,TJC mango,104.28,6.1
5/11/2022,Embilipitiya,Banana,70.71,17.5
5/11/2022,Embilipitiya,Pineapple,99.54,2.6
5/12/2022,Dambulla,TJC mango,101.63,8.1
5/12/2022,Dambulla,Banana,67.24,15.2
5/12/2022,Dambulla,Pineapple,66.67,5.4
5/12/2022,Pettah,TJC mango,106.6,13.1
5/12/2022,Pettah,Banana,52.02,17.9
5/12/2022,Pettah,Pineapple,84.25,3.9
5/12/2022,Meegoda,TJC mango,124.92,7.3
5/12/2022,Meegoda,Banana,53.78,14.2
5/12/2022,Meegoda,Pineapple,101.13,4.2
5/12/2022,Narahenpita,TJC mango,125.95,5.9
5/12/2022,Narahenpita,Banana,52.2,22.2
5/12/2022,Narahenpita,Pineapple,70.84,2.6
5/12/2022,Embilipitiya,TJC mango,143.71,6.7
5/12/2022,Embilipitiya,Banana,74.02,26.2
5/12/2022,Embilipitiya,Pineapple,78.4,3.9
5/13/2022,Dambulla,TJC mango,134.28,3.9
5/13/2022,Dambulla,Banana,50.37,28
5/13/2022,Dambulla,Pineapple,76.04,5.2
5/13/2022,Pettah,TJC mango,130.08,6.6
5/13/2022,Pettah,Banana,67.06,26
5/13/2022,Pettah,Pineapple,83.12,3.2
5/13/2022,Meegoda,TJC mango,124.92,7.1
5/13/2022,Meegoda,Banana,65.62,14.6
5/13/2022,Meegoda,Pineapple,78.85,3.6
5/13/2022,Narahenpita,TJC mango,113.66,7.7
5/13/2022,Narahenpita,Banana,50.51,8.2
5/13/2022,Narahenpita,Pineapple,64.44,3.4
5/13/2022,Embilipitiya,TJC mango,144.38,5.7
5/13/2022,Embilipitiya,Banana,54.48,21.3
5/13/2022,Embilipitiya,Pineapple,58.92,4.5
5/14/2022,Dambulla,TJC mango,119.8,5.1
5/14/2022,Dambulla,Banana,53.45,20.9
5/14/2022,Dambulla,Pineapple,75.03,3
5/14/2022,Pettah,TJC mango,135.35,9.2
5/14/2022,Pettah,Banana,62.79,13.8
5/14/2022,Pettah,Pineapple,75.99,3.9
5/14/2022,Meegoda,TJC mango,129.82,7.1
5/14/2022,Meegoda,Banana,78.76,16.1
5/14/2022,Meegoda,Pineapple,94.34,6.4
5/14/2022,Narahenpita,TJC mango,87.68,10.8
5/14/2022,Narahenpita,Banana,66.61,21.6
5/14/2022,Narahenpita,Pineapple,84.8,3.2
5/14/2022,Embilipitiya,TJC mango,104.88,8.6
5/14/2022,Embilipitiya,Banana,52.18,27.2
5/14/2022,Embilipitiya,Pineapple,96.17,3
5/15/2022,Dambulla,TJC mango,119.67,9.2
5/15/2022,Dambulla,Banana,62.05,17.4
5/15/2022,Dambulla,Pineapple,66.89,4.4
5/15/2022,Pettah,TJC mango,,
5/15/2022,Pettah,Banana,58.15,15.4
5/15/2022,Pettah,Pineapple,65.31,2.5
5/15/2022,Meegoda,TJC mango,132.23,9.4
5/15/2022,Meegoda,Banana,64.5,19.4
5/15/2022,Meegoda,Pineapple,70.45,4.3
5/15/2022,Narahenpita,TJC mango,125.96,7.5
5/15/2022,Narahenpita,Banana,58.2,26.2
5/15/2022,Narahenpita,Pineapple,96.06,3.8
5/15/2022,Embilipitiya,TJC mango,106.57,11.9
5/15/2022,Embilipitiya,Banana,46.93,11.7
5/15/2022,Embilipitiya,Pineapple,83.7,2.4
5/16/2022,Dambulla,TJC mango,140.32,6.9
5/16/2022,Dambulla,Banana,54.08,18.7
5/16/2022,Dambulla,Pineapple,83.56,4.6
5/16/2022,Pettah,TJC mango,115,8.7
5/16/2022,Pettah,Banana,54.04,11.5
5/16/2022,Pettah,Pineapple,88.94,3.9
5/16/2022,Meegoda,TJC mango,128.5,9.2
5/16/2022,Meegoda,Banana,75.52,18.7
5/16/2022,Meegoda,Pineapple,84.81,3
5/16/2022,Narahenpita,TJC mango,139.44,9.9
5/16/2022,Narahenpita,Banana,56.45,21.3
5/16/2022,Narahenpita,Pineapple,73.17,3.2
5/16/2022,Embilipitiya,TJC mango,115.38,10.9
5/16/2022,Embilipitiya,Banana,65.02,28.9
5/16/2022,Embilipitiya,Pineapple,,
5/17/2022,Dambulla,TJC mango,138.6,9.7
5/17/2022,Dambulla,Banana,87,10.4
5/17/2022,Dambulla,Pineapple,84.55,2.9
5/17/2022,Pettah,TJC mango,117.73,12.3
5/17/2022,Pettah,Banana,77.79,20.4
5/17/2022,Pettah,Pineapple,77.05,6.4
5/17/2022,Meegoda,TJC mango,114.82,8.1
5/17/2022,Meegoda,Banana,42.4,30.3
5/17/2022,Meegoda,Pineapple,60.62,3.2
5/17/2022,Narahenpita,TJC mango,114.45,6.9
5/17/2022,Narahenpita,Banana,69.96,19.7
5/17/2022,Narahenpita,Pineapple,82.52,3.8
5/17/2022,Embilipitiya,TJC mango,128.01,8.1
5/17/2022,Embilipitiya,Banana,56.77,29.8
5/17/2022,Embilipitiya,Pineapple,91.73,3
5/18/2022,Dambulla,TJC mango,117.2,11.1
5/18/2022,Dambulla,Banana,51.86,18.3
5/18/2022,Dambulla,Pineapple,90.18,5.3
5/18/2022,Pettah,TJC mango,132.78,8.8
5/18/2022,Pettah,Banana,69.86,18.8
5/18/2022,Pettah,Pineapple,91.14,3.1
5/18/2022,Meegoda,TJC mango,146.57,8.5
5/18/2022,Meegoda,Banana,57.35,24
5/18/2022,Meegoda,Pineapple,79.42,4.4
5/18/2022,Narahenpita,TJC mango,122.74,6
5/18/2022,Narahenpita,Banana,67.24,13
5/18/2022,Narahenpita,Pineapple,80.64,4.3
5/18/2022,Embilipitiya,TJC mango,106.35,7
5/18/2022,Embilipitiya,Banana,67.45,22.4
5/18/2022,Embilipitiya,Pineapple,85.83,4.2
5/19/2022,Dambulla,TJC mango,,
5/19/2022,Dambulla,Banana,72.46,23.2
5/19/2022,Dambulla,Pineapple,77.89,2.2
5/19/2022,Pettah,TJC mango,108.26,10.5
5/19/2022,Pettah,Banana,60.89,22.5
5/19/2022,Pettah,Pineapple,74.8,2.5
5/19/2022,Meegoda,TJC mango,109.57,5.8
5/19/2022,Meegoda,Banana,58.83,18.1
5/19/2022,Meegoda,Pineapple,72.1,5.2
5/19/2022,Narahenpita,TJC mango,116.49,7.6
5/19/2022,Narahenpita,Banana,64.96,28.6
5/19/2022,Narahenpita,Pineapple,97.91,4.5
5/19/2022,Embilipitiya,TJC mango,126.53,6.1
5/19/2022,Embilipitiya,Banana,62.61,11.5
5/19/2022,Embilipitiya,Pineapple,83.71,1.2
5/20/2022,Dambulla,TJC mango,,
5/20/2022,Dambulla,Banana,60.72,20
5/20/2022,Dambulla,Pineapple,95.72,3.7
5/20/2022,Pettah,TJC mango,141.17,6.5
5/20/2022,Pettah,Banana,67.39,11
5/20/2022,Pettah,Pineapple,69.35,3.9
5/20/2022,Meegoda,TJC mango,135.59,7.1
5/20/2022,Meegoda,Banana,57.19,17.6
5/20/2022,Meegoda,Pineapple,71.79,5.4
5/20/2022,Narahenpita,TJC mango,113.73,4
5/20/2022,Narahenpita,Banana,68.03,24.7
5/20/2022,Narahenpita,Pineapple,75.64,3.3
5/20/2022,Embilipitiya,TJC mango,140.83,7.7
5/20/2022,Embilipitiya,Banana,66.47,9.3
5/20/2022,Embilipitiya,Pineapple,72.28,4.8
5/21/2022,Dambulla,TJC mango,135.18,11.2
5/21/2022,Dambulla,Banana,64.59,14.2
5/21/2022,Dambulla,Pineapple,76.99,3.1
5/21/2022,Pettah,TJC mango,98.18,6.9
5/21/2022,Pettah,Banana,62.25,19.7
5/21/2022,Pettah,Pineapple,60.62,5.6
5/21/2022,Meegoda,TJC mango,133.31,8.6
5/21/2022,Meegoda,Banana,78.08,17.7
5/21/2022,Meegoda,Pineapple,76.52,5
5/21/2022,Narahenpita,TJC mango,119.63,7
5/21/2022,Narahenpita,Banana,55.57,17.5
5/21/2022,Narahenpita,Pineapple,96.13,5
5/21/2022,Embilipitiya,TJC mango,136.5,9.8
5/21/2022,Embilipitiya,Banana,69.86,19.2
5/21/2022,Embilipitiya,Pineapple,85.24,5.1
5/22/2022,Dambulla,TJC mango,139.71,8.1
5/22/2022,Dambulla,Banana,50.63,18.4
5/22/2022,Dambulla,Pineapple,81.61,3.7
5/22/2022,Pettah,TJC mango,110.26,9.1
5/22/2022,Pettah,Banana,74.44,11.8
5/22/2022,Pettah,Pineapple,84.35,4.3
5/22/2022,Meegoda,TJC mango,106.68,12.2
5/22/2022,Meegoda,Banana,70.07,18.5
5/22/2022,Meegoda,Pineapple,71.08,2.5
5/22/2022,Narahenpita,TJC mango,106.64,6.7
5/22/2022,Narahenpita,Banana,63.95,18.5
5/22/2022,Narahenpita,Pineapple,84.63,3.7
5/22/2022,Embilipitiya,TJC mango,108.37,5.6
5/22/2022,Embilipitiya,Banana,56.43,14.2
5/22/2022,Embilipitiya,Pineapple,80.9,3.1
5/23/2022,Dambulla,TJC mango,114.37,4.5
5/23/2022,Dambulla,Banana,55.3,20.6
5/23/2022,Dambulla,Pineapple,75.67,3.7
5/23/2022,Pettah,TJC mango,103.87,6.3
5/23/2022,Pettah,Banana,63.38,26.3
5/23/2022,Pettah,Pineapple,76.89,3.9
5/23/2022,Meegoda,TJC mango,128.7,5.2
5/23/2022,Meegoda,Banana,61.34,20
5/23/2022,Meegoda,Pineapple,89.63,3.3
5/23/2022,Narahenpita,TJC mango,138.15,7.5
5/23/2022,Narahenpita,Banana,64.72,10.9
5/23/2022,Narahenpita,Pineapple,79.25,5.2
5/23/2022,Embilipitiya,TJC mango,120.44,8.9
5/23/2022,Embilipitiya,Banana,65.32,12.2
5/23/2022,Embilipitiya,Pineapple,84.18,4.4
5/24/2022,Dambulla,TJC mango,139.51,6.1
5/24/2022,Dambulla,Banana,59.63,16.7
5/24/2022,Dambulla,Pineapple,85.15,3.3
5/24/2022,Pettah,TJC mango,119.86,7.7
5/24/2022,Pettah,Banana,51.18,13
5/24/2022,Pettah,Pineapple,65.49,4.1
5/24/2022,Meegoda,TJC mango,139.11,5.9
5/24/2022,Meegoda,Banana,47.97,17.4
5/24/2022,Meegoda,Pineapple,83.7,3.5
5/24/2022,Narahenpita,TJC mango,130.38,10.3
5/24/2022,Narahenpita,Banana,44.35,17.7
5/24/2022,Narahenpita,Pineapple,80.69,1.9
5/24/2022,Embilipitiya,TJC mango,138.55,11.9
5/24/2022,Embilipitiya,Banana,70.05,27.5
5/24/2022,Embilipitiya,Pineapple,66.62,2.8
5/25/2022,Dambulla,TJC mango,101.74,6.1
5/25/2022,Dambulla,Banana,59.95,20.4
5/25/2022,Dambulla,Pineapple,87.66,4.5
5/25/2022,Pettah,TJC mango,106.16,7.5
5/25/2022,Pettah,Banana,62.11,12.7
5/25/2022,Pettah,Pineapple,74.38,3.4
5/25/2022,Meegoda,TJC mango,141.35,8.6
5/25/2022,Meegoda,Banana,60.36,16.5
5/25/2022,Meegoda,Pineapple,93.06,3.9
5/25/2022,Narahenpita,TJC mango,122.22,13.3
5/25/2022,Narahenpita,Banana,69.66,23.9
5/25/2022,Narahenpita,Pineapple,88.32,3.3
5/25/2022,Embilipitiya,TJC mango,129.81,7.1
5/25/2022,Embilipitiya,Banana,48.46,22
5/25/2022,Embilipitiya,Pineapple,,
5/26/2022,Dambulla,TJC mango,126,7.6
5/26/2022,Dambulla,Banana,58.5,11.1
5/26/2022,Dambulla,Pineapple,89.31,3.8
5/26/2022,Pettah,TJC mango,142.72,8.5
5/26/2022,Pettah,Banana,57.14,19.9
5/26/2022,Pettah,Pineapple,81.93,4.1
5/26/2022,Meegoda,TJC mango,110.57,6.1
5/26/2022,Meegoda,Banana,63.24,16
5/26/2022,Meegoda,Pineapple,65.99,1.7
5/26/2022,Narahenpita,TJC mango,112.38,7.6
5/26/2022,Narahenpita,Banana,58.62,15.6
5/26/2022,Narahenpita,Pineapple,103.48,3.1
5/26/2022,Embilipitiya,TJC mango,109.75,10
5/26/2022,Embilipitiya,Banana,61.66,26.5
5/26/2022,Embilipitiya,Pineapple,76.25,4.9
5/27/2022,Dambulla,TJC mango,,
5/27/2022,Dambulla,Banana,58.62,15.2
5/27/2022,Dambulla,Pineapple,94.71,3.2
5/27/2022,Pettah,TJC mango,77.6,7.6
5/27/2022,Pettah,Banana,61.13,17.9
5/27/2022,Pettah,Pineapple,88.61,3.1
5/27/2022,Meegoda,TJC mango,111.43,6.1
5/27/2022,Meegoda,Banana,67.82,22.5
5/27/2022,Meegoda,Pineapple,74.77,3.5
5/27/2022,Narahenpita,TJC mango,132.73,4.1
5/27/2022,Narahenpita,Banana,48.57,17.3
5/27/2022,Narahenpita,Pineapple,75.18,3.4
5/27/2022,Embilipitiya,TJC mango,114.93,4.5
5/27/2022,Embilipitiya,Banana,53.53,14.9
5/27/2022,Embilipitiya,Pineapple,82.27,3.5
5/28/2022,Dambulla,TJC mango,95.99,4.6
5/28/2022,Dambulla,Banana,53.74,23.2
5/28/2022,Dambulla,Pineapple,84.26,3.5
5/28/2022,Pettah,TJC mango,102.72,8.9
5/28/2022,Pettah,Banana,53.37,10.3
5/28/2022,Pettah,Pineapple,81.58,4.5
5/28/2022,Meegoda,TJC mango,105.84,6.2
5/28/2022,Meegoda,Banana,,
5/28/2022,Meegoda,Pineapple,73.57,3.7
5/28/2022,Narahenpita,TJC mango,127.49,11.1
5/28/2022,Narahenpita,Banana,48.84,17.1
5/28/2022,Narahenpita,Pineapple,87.46,4.6
5/28/2022,Embilipitiya,TJC mango,103.47,8.4
5/28/2022,Embilipitiya,Banana,77.53,25.2
5/28/2022,Embilipitiya,Pineapple,82.59,4.1
5/29/2022,Dambulla,TJC mango,129.11,7.8
5/29/2022,Dambulla,Banana,50.36,16.7
5/29/2022,Dambulla,Pineapple,71.25,2
5/29/2022,Pettah,TJC mango,122.34,5.8
5/29/2022,Pettah,Banana,,
5/29/2022,Pettah,Pineapple,88.51,3.4
5/29/2022,Meegoda,TJC mango,118.64,8.6
5/29/2022,Meegoda,Banana,60.09,10.3
5/29/2022,Meegoda,Pineapple,70.06,5.6
5/29/2022,Narahenpita,TJC mango,133.37,5.8
5/29/2022,Narahenpita,Banana,50.68,18.5
5/29/2022,Narahenpita,Pineapple,86.6,5.3
5/29/2022,Embilipitiya,TJC mango,110.4,6.7
5/29/2022,Embilipitiya,Banana,61.18,20.6
5/29/2022,Embilipitiya,Pineapple,84.25,5.5
5/30/2022,Dambulla,TJC mango,104,3.6
5/30/2022,Dambulla,Banana,55.6,24.2
5/30/2022,Dambulla,Pineapple,66.04,4
